external_id,name,email,phone,plan,monthly_revenue,contract_length_months,signup_date,contract_end_date,last_activity_date,logins_last_30d,feature_usage_score,support_tickets_open,support_tickets_total,nps_score,billing_issues_count,country,industry,company_size,is_churned,churned_at
5748-RNCJT,Telco-5748-RNCJT,,,enterprise,106.5,24,2018-05-16,2020-05-05,2023-12-16,4,75.0,0,2,,0,US,Telecommunications,,true,2024-01-15
3653-NCRDJ,Telco-3653-NCRDJ,,,growth,19.2,12,2020-07-04,2024-06-13,2024-01-15,3,12.5,0,3,,0,US,Telecommunications,,false,
6121-TNHBO,Telco-6121-TNHBO,,,growth,83.0,12,2018-11-12,2024-10-11,2024-01-15,8,87.5,0,2,,0,US,Telecommunications,,false,
5119-NZPTV,Telco-5119-NZPTV,,,starter,70.1,,2023-11-16,,2024-01-15,15,12.5,0,0,,1,US,Telecommunications,,false,
6519-ZHPXP,Telco-6519-ZHPXP,,,enterprise,108.3,24,2018-02-15,2026-01-04,2024-01-15,15,87.5,0,3,,0,US,Telecommunications,,false,
7739-LAXOG,Telco-7739-LAXOG,,,starter,91.05,,2021-05-30,,2023-12-16,4,50.0,0,2,,0,US,Telecommunications,,true,2024-01-15
3472-QPRCH,Telco-3472-QPRCH,,,enterprise,25.25,24,2020-10-02,2024-09-11,2024-01-15,3,25.0,0,3,,0,US,Telecommunications,,false,
8224-UAXBZ,Telco-8224-UAXBZ,,,growth,45.35,12,2019-04-11,2024-03-15,2024-01-15,8,37.5,0,4,,1,US,Telecommunications,,false,
9610-WCESF,Telco-9610-WCESF,,,enterprise,43.9,24,2018-07-15,2024-06-13,2024-01-15,8,37.5,0,2,,1,US,Telecommunications,,false,
9776-CLUJA,Telco-9776-CLUJA,,,starter,77.5,,2019-11-07,,2023-12-16,4,37.5,0,4,,2,US,Telecommunications,,true,2024-01-15
2486-WYVVE,Telco-2486-WYVVE,,,growth,79.3,12,2021-06-29,2024-06-13,2024-01-15,8,75.0,0,1,,0,US,Telecommunications,,false,
3865-ZYKAD,Telco-3865-ZYKAD,,,starter,84.9,,2018-05-16,,2024-01-15,15,50.0,0,5,,0,US,Telecommunications,,false,
1422-DGUBX,Telco-1422-DGUBX,,,growth,79.25,12,2021-05-30,2024-05-14,2024-01-15,15,37.5,0,1,,1,US,Telecommunications,,false,
2999-AANRQ,Telco-2999-AANRQ,,,enterprise,71.05,24,2022-04-25,2024-04-14,2024-01-15,8,62.5,0,0,,0,US,Telecommunications,,false,
8668-KNZTI,Telco-8668-KNZTI,,,growth,53.75,12,2019-10-08,2024-09-11,2024-01-15,8,37.5,0,4,,1,US,Telecommunications,,false,
0480-KYJVA,Telco-0480-KYJVA,,,enterprise,24.25,24,2018-02-15,2026-01-04,2024-01-15,3,25.0,0,6,,0,US,Telecommunications,,false,
6034-ZRYCV,Telco-6034-ZRYCV,,,enterprise,54.2,24,2018-02-15,2020-02-05,2023-12-16,2,50.0,0,6,,2,US,Telecommunications,,true,2024-01-15
9746-YKGXB,Telco-9746-YKGXB,,,growth,44.25,12,2019-10-08,2024-09-11,2024-01-15,8,37.5,0,4,,0,US,Telecommunications,,false,
3926-YZVVX,Telco-3926-YZVVX,,,growth,50.05,12,2020-09-02,2024-08-12,2024-01-15,8,25.0,0,1,,0,US,Telecommunications,,false,
6000-UKLWI,Telco-6000-UKLWI,,,enterprise,20.15,24,2020-09-02,2024-08-12,2024-01-15,3,12.5,0,3,,0,US,Telecommunications,,false,
2079-FBMZK,Telco-2079-FBMZK,,,starter,69.25,,2023-07-19,,2023-12-16,4,12.5,0,0,,1,US,Telecommunications,,true,2024-01-15
6332-FBZRI,Telco-6332-FBZRI,,,growth,69.35,12,2018-07-15,2024-06-13,2024-01-15,8,75.0,0,2,,0,US,Telecommunications,,false,
2096-XOTMO,Telco-2096-XOTMO,,,starter,19.35,,2022-09-22,,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
3266-FTKHB,Telco-3266-FTKHB,,,enterprise,19.15,24,2022-08-23,2024-08-12,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
8221-EQDGL,Telco-8221-EQDGL,,,starter,61.0,,2021-03-01,,2024-01-15,8,50.0,0,2,,0,US,Telecommunications,,false,
2346-LOCWC,Telco-2346-LOCWC,,,enterprise,20.5,24,2019-04-11,2025-03-10,2024-01-15,3,12.5,0,4,,0,US,Telecommunications,,false,
6608-QQLVK,Telco-6608-QQLVK,,,starter,50.5,,2023-12-16,,2023-12-16,2,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
0298-XACET,Telco-0298-XACET,,,enterprise,50.2,24,2019-10-08,2025-09-06,2024-01-15,8,50.0,0,2,,0,US,Telecommunications,,false,
7560-QJAVJ,Telco-7560-QJAVJ,,,enterprise,79.6,24,2018-04-16,2024-03-15,2024-01-15,8,75.0,0,2,,0,US,Telecommunications,,false,
2995-YWTCD,Telco-2995-YWTCD,,,enterprise,24.9,24,2022-06-24,2024-06-13,2024-01-15,3,25.0,0,1,,0,US,Telecommunications,,false,
3551-HUAZH,Telco-3551-HUAZH,,,starter,74.4,,2023-12-16,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
9137-UIYPG,Telco-9137-UIYPG,,,starter,106.9,,2021-03-01,,2024-01-15,15,75.0,0,1,,1,US,Telecommunications,,false,
2809-ZMYOQ,Telco-2809-ZMYOQ,,,starter,101.35,,2021-05-30,,2024-01-15,15,62.5,0,2,,1,US,Telecommunications,,false,
5084-OOVCJ,Telco-5084-OOVCJ,,,starter,55.35,,2022-08-23,,2024-01-15,8,37.5,0,0,,0,US,Telecommunications,,false,
0254-WWRKD,Telco-0254-WWRKD,,,growth,50.55,12,2018-07-15,2024-06-13,2024-01-15,8,25.0,0,5,,0,US,Telecommunications,,false,
7727-SHVZV,Telco-7727-SHVZV,,,starter,19.5,,2023-04-20,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
6302-JGYRJ,Telco-6302-JGYRJ,,,growth,79.45,12,2021-06-29,2022-06-24,2023-12-16,2,75.0,0,1,,1,US,Telecommunications,,true,2024-01-15
5339-PXDVH,Telco-5339-PXDVH,,,starter,90.65,,2023-09-17,,2024-01-15,15,50.0,0,0,,1,US,Telecommunications,,false,
2205-LPVGL,Telco-2205-LPVGL,,,growth,89.85,12,2019-04-11,2024-03-15,2024-01-15,15,62.5,0,2,,0,US,Telecommunications,,false,
8782-NUUOL,Telco-8782-NUUOL,,,growth,79.0,12,2019-02-10,2025-01-09,2024-01-15,8,75.0,0,2,,0,US,Telecommunications,,false,
3685-YLCMQ,Telco-3685-YLCMQ,,,growth,104.65,12,2019-04-11,2020-04-05,2023-12-16,4,75.0,0,2,,2,US,Telecommunications,,true,2024-01-15
7601-WFVZV,Telco-7601-WFVZV,,,starter,19.55,,2023-12-16,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
4609-KNNWG,Telco-4609-KNNWG,,,enterprise,19.9,24,2021-10-27,2025-10-06,2024-01-15,3,12.5,0,2,,0,US,Telecommunications,,false,
4868-AADLV,Telco-4868-AADLV,,,growth,116.25,12,2018-08-14,2024-07-13,2024-01-15,15,100.0,0,2,,1,US,Telecommunications,,false,
9529-OFXHY,Telco-9529-OFXHY,,,starter,87.75,,2022-10-22,,2024-01-15,15,50.0,0,1,,0,US,Telecommunications,,false,
8634-MPHTR,Telco-8634-MPHTR,,,starter,100.05,,2020-03-06,,2023-12-16,4,62.5,0,3,,2,US,Telecommunications,,true,2024-01-15
2669-QVCRG,Telco-2669-QVCRG,,,starter,81.3,,2020-09-02,,2024-01-15,15,37.5,0,3,,0,US,Telecommunications,,false,
2478-EEWWM,Telco-2478-EEWWM,,,starter,44.3,,2019-03-12,,2024-01-15,8,25.0,0,4,,1,US,Telecommunications,,false,
9174-IHETN,Telco-9174-IHETN,,,enterprise,70.35,24,2019-12-07,2025-11-05,2024-01-15,15,12.5,0,4,,0,US,Telecommunications,,false,
2233-TXSIU,Telco-2233-TXSIU,,,growth,44.45,12,2022-08-23,2024-08-12,2024-01-15,8,37.5,0,1,,0,US,Telecommunications,,false,
9644-UMGQA,Telco-9644-UMGQA,,,starter,49.15,,2023-07-19,,2024-01-15,8,25.0,0,0,,1,US,Telecommunications,,false,
3256-EZDBI,Telco-3256-EZDBI,,,starter,29.45,,2019-11-07,,2024-01-15,8,12.5,0,4,,0,US,Telecommunications,,false,
8761-NSOBC,Telco-8761-NSOBC,,,starter,100.55,,2020-06-04,,2023-12-16,4,62.5,0,1,,2,US,Telecommunications,,true,2024-01-15
0419-YAAPX,Telco-0419-YAAPX,,,starter,85.3,,2020-01-06,,2024-01-15,15,37.5,0,4,,0,US,Telecommunications,,false,
8413-VONUO,Telco-8413-VONUO,,,starter,95.65,,2023-11-16,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
0872-CASZJ,Telco-0872-CASZJ,,,growth,69.1,12,2019-03-12,2024-02-14,2024-01-15,8,62.5,0,2,,0,US,Telecommunications,,false,
4726-DLWQN,Telco-4726-DLWQN,,,starter,70.35,,2019-12-07,,2024-01-15,8,62.5,0,4,,0,US,Telecommunications,,false,
8164-OCKUJ,Telco-8164-OCKUJ,,,enterprise,20.6,24,2019-03-12,2025-02-08,2024-01-15,3,12.5,0,4,,0,US,Telecommunications,,false,
3094-JOJAI,Telco-3094-JOJAI,,,starter,74.15,,2022-07-24,,2024-01-15,15,25.0,0,1,,0,US,Telecommunications,,false,
9494-MRNYX,Telco-9494-MRNYX,,,starter,75.05,,2023-03-21,,2024-01-15,15,25.0,0,0,,1,US,Telecommunications,,false,
2599-CZABP,Telco-2599-CZABP,,,growth,44.6,12,2022-11-21,2024-11-10,2024-01-15,8,12.5,0,1,,1,US,Telecommunications,,false,
7945-PRBVF,Telco-7945-PRBVF,,,enterprise,21.45,24,2021-03-01,2025-02-08,2024-01-15,3,12.5,0,2,,0,US,Telecommunications,,false,
4544-RXFMG,Telco-4544-RXFMG,,,growth,43.45,12,2023-05-20,2024-05-14,2024-01-15,8,12.5,0,0,,0,US,Telecommunications,,false,
0859-YGKFW,Telco-0859-YGKFW,,,growth,20.05,12,2022-07-24,2024-07-13,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
1150-FTQGN,Telco-1150-FTQGN,,,growth,94.15,12,2019-02-10,2025-01-09,2024-01-15,15,62.5,0,5,,0,US,Telecommunications,,false,
9223-UCPVT,Telco-9223-UCPVT,,,starter,94.4,,2023-12-16,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
7196-LIWRH,Telco-7196-LIWRH,,,enterprise,19.55,24,2023-07-19,2025-07-08,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
5448-VWNAM,Telco-5448-VWNAM,,,starter,75.9,,2022-06-24,,2024-01-15,8,75.0,0,0,,0,US,Telecommunications,,false,
1177-XZBJL,Telco-1177-XZBJL,,,growth,64.15,12,2019-09-08,2024-08-12,2024-01-15,8,62.5,0,2,,0,US,Telecommunications,,false,
3518-FSTWG,Telco-3518-FSTWG,,,enterprise,109.55,24,2018-02-15,2026-01-04,2024-01-15,15,87.5,0,6,,0,US,Telecommunications,,false,
9330-VOFSZ,Telco-9330-VOFSZ,,,enterprise,110.8,24,2019-02-10,2025-01-09,2024-01-15,15,87.5,0,2,,0,US,Telecommunications,,false,
4351-QLCSU,Telco-4351-QLCSU,,,starter,55.0,,2023-12-16,,2023-12-16,2,25.0,0,0,,0,US,Telecommunications,,true,2024-01-15
0939-EREMR,Telco-0939-EREMR,,,starter,53.45,,2022-12-21,,2024-01-15,8,37.5,0,0,,0,US,Telecommunications,,false,
9389-ACWBI,Telco-9389-ACWBI,,,starter,69.95,,2023-08-18,,2024-01-15,15,12.5,0,0,,0,US,Telecommunications,,false,
5419-JPRRN,Telco-5419-JPRRN,,,starter,101.45,,2023-12-16,,2023-12-16,4,62.5,0,0,,2,US,Telecommunications,,true,2024-01-15
3644-QXEHN,Telco-3644-QXEHN,,,starter,97.0,,2022-12-21,,2024-01-15,15,50.0,0,1,,1,US,Telecommunications,,false,
2911-IJORQ,Telco-2911-IJORQ,,,growth,90.6,12,2020-12-31,2024-12-10,2024-01-15,8,100.0,0,1,,0,US,Telecommunications,,false,
5921-NGYRH,Telco-5921-NGYRH,,,starter,73.55,,2018-10-13,,2024-01-15,15,25.0,0,5,,0,US,Telecommunications,,false,
2100-BDNSN,Telco-2100-BDNSN,,,starter,67.95,,2023-08-18,,2023-12-16,2,62.5,0,0,,0,US,Telecommunications,,true,2024-01-15
5998-DZLYR,Telco-5998-DZLYR,,,enterprise,94.35,24,2019-01-11,2024-12-10,2024-01-15,15,62.5,0,2,,0,US,Telecommunications,,false,
0488-GSLFR,Telco-0488-GSLFR,,,starter,69.5,,2023-12-16,,2023-12-16,4,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
9318-NKNFC,Telco-9318-NKNFC,,,starter,18.85,,2023-12-16,,2023-12-16,1,12.5,0,0,,1,US,Telecommunications,,true,2024-01-15
3985-HOYPM,Telco-3985-HOYPM,,,growth,19.4,12,2021-11-26,2024-11-10,2024-01-15,3,12.5,0,2,,0,US,Telecommunications,,false,
9728-FTTVZ,Telco-9728-FTTVZ,,,starter,69.2,,2023-12-16,,2023-12-16,4,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
9548-LERKT,Telco-9548-LERKT,,,enterprise,19.75,24,2022-01-25,2026-01-04,2024-01-15,3,12.5,0,2,,0,US,Telecommunications,,false,
6576-FBXOJ,Telco-6576-FBXOJ,,,growth,54.6,12,2022-08-23,2024-08-12,2024-01-15,8,50.0,0,0,,1,US,Telecommunications,,false,
4310-KEDTB,Telco-4310-KEDTB,,,starter,29.8,,2021-11-26,,2024-01-15,8,12.5,0,2,,0,US,Telecommunications,,false,
7254-IQWOZ,Telco-7254-IQWOZ,,,starter,69.65,,2023-12-16,,2023-12-16,4,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
2474-BRUCM,Telco-2474-BRUCM,,,starter,101.85,,2020-10-02,,2023-12-16,4,62.5,0,3,,2,US,Telecommunications,,true,2024-01-15
4062-HBMOS,Telco-4062-HBMOS,,,starter,103.05,,2019-10-08,,2024-01-15,15,75.0,0,4,,1,US,Telecommunications,,false,
0742-NXBGR,Telco-0742-NXBGR,,,starter,82.3,,2023-12-16,,2023-12-16,4,37.5,0,0,,2,US,Telecommunications,,true,2024-01-15
2676-ISHSF,Telco-2676-ISHSF,,,starter,20.3,,2023-12-16,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
9236-NDUCW,Telco-9236-NDUCW,,,enterprise,35.1,24,2022-04-25,2024-04-14,2024-01-15,8,25.0,0,0,,0,US,Telecommunications,,false,
4753-PADAS,Telco-4753-PADAS,,,growth,105.7,12,2018-07-15,2024-06-13,2024-01-15,15,75.0,0,5,,0,US,Telecommunications,,false,
6103-QCKFX,Telco-6103-QCKFX,,,starter,56.25,,2020-06-04,,2024-01-15,8,37.5,0,1,,0,US,Telecommunications,,false,
7781-EWARA,Telco-7781-EWARA,,,growth,60.35,12,2018-04-16,2024-03-15,2024-01-15,8,62.5,0,2,,1,US,Telecommunications,,false,
6110-OHIHY,Telco-6110-OHIHY,,,starter,79.25,,2023-10-17,,2023-12-16,4,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
7018-FPXHH,Telco-7018-FPXHH,,,enterprise,59.8,24,2019-06-10,2025-05-09,2024-01-15,8,50.0,0,4,,0,US,Telecommunications,,false,
5889-LFOLL,Telco-5889-LFOLL,,,starter,84.6,,2022-12-21,,2023-12-16,4,37.5,0,1,,2,US,Telecommunications,,true,2024-01-15
5708-EVONK,Telco-5708-EVONK,,,starter,93.4,,2019-04-11,,2023-12-16,4,62.5,0,4,,0,US,Telecommunications,,true,2024-01-15
8708-XPXHZ,Telco-8708-XPXHZ,,,starter,94.2,,2020-08-03,,2023-12-16,4,50.0,0,3,,2,US,Telecommunications,,true,2024-01-15
0616-ATFGB,Telco-0616-ATFGB,,,starter,25.05,,2023-12-16,,2023-12-16,2,0.0,0,0,,2,US,Telecommunications,,true,2024-01-15
0572-ZJKLT,Telco-0572-ZJKLT,,,enterprise,99.65,24,2020-04-05,2024-03-15,2024-01-15,15,75.0,0,1,,0,US,Telecommunications,,false,
5135-RDDQL,Telco-5135-RDDQL,,,enterprise,50.65,24,2018-11-12,2024-10-11,2024-01-15,8,25.0,0,5,,0,US,Telecommunications,,false,
1353-LJWEM,Telco-1353-LJWEM,,,starter,60.9,,2023-02-19,,2024-01-15,8,50.0,0,0,,1,US,Telecommunications,,false,
1794-SWWKL,Telco-1794-SWWKL,,,starter,59.65,,2022-10-22,,2024-01-15,8,50.0,0,0,,0,US,Telecommunications,,false,
6166-YIPFO,Telco-6166-YIPFO,,,enterprise,64.7,24,2018-02-15,2026-01-04,2024-01-15,8,75.0,0,3,,1,US,Telecommunications,,false,
7016-BPGEU,Telco-7016-BPGEU,,,starter,25.1,,2021-08-28,,2023-12-16,2,0.0,0,2,,0,US,Telecommunications,,true,2024-01-15
6876-ADESB,Telco-6876-ADESB,,,starter,48.95,,2023-12-16,,2023-12-16,2,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
9332-GYWLO,Telco-9332-GYWLO,,,starter,54.85,,2023-07-19,,2024-01-15,8,25.0,0,0,,1,US,Telecommunications,,false,
1963-SVUCV,Telco-1963-SVUCV,,,starter,45.3,,2023-12-16,,2023-12-16,2,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
4184-VODJZ,Telco-4184-VODJZ,,,growth,91.35,12,2018-11-12,2024-10-11,2024-01-15,15,50.0,0,5,,1,US,Telecommunications,,false,
0220-EBGCE,Telco-0220-EBGCE,,,starter,85.85,,2023-11-16,,2023-12-16,4,37.5,0,0,,2,US,Telecommunications,,true,2024-01-15
1092-WPIVQ,Telco-1092-WPIVQ,,,enterprise,25.1,24,2022-07-24,2024-07-13,2024-01-15,3,25.0,0,1,,0,US,Telecommunications,,false,
7233-IOQNP,Telco-7233-IOQNP,,,starter,34.0,,2020-07-04,,2024-01-15,8,25.0,0,1,,0,US,Telecommunications,,false,
2834-JKOOW,Telco-2834-JKOOW,,,growth,45.9,12,2022-10-22,2024-10-11,2024-01-15,8,50.0,0,0,,0,US,Telecommunications,,false,
2754-VDLTR,Telco-2754-VDLTR,,,starter,95.2,,2023-03-21,,2023-12-16,4,50.0,0,0,,2,US,Telecommunications,,true,2024-01-15
2400-FEQME,Telco-2400-FEQME,,,enterprise,20.5,24,2019-07-10,2025-06-08,2024-01-15,3,12.5,0,4,,0,US,Telecommunications,,false,
3190-XFANI,Telco-3190-XFANI,,,growth,100.6,12,2020-01-06,2020-12-31,2023-12-16,4,62.5,0,2,,0,US,Telecommunications,,true,2024-01-15
7551-DACSP,Telco-7551-DACSP,,,starter,55.3,,2023-07-19,,2023-12-16,2,37.5,0,0,,1,US,Telecommunications,,true,2024-01-15
4957-SREEC,Telco-4957-SREEC,,,enterprise,20.35,24,2018-04-16,2024-03-15,2024-01-15,3,12.5,0,5,,0,US,Telecommunications,,false,
7235-NXZCP,Telco-7235-NXZCP,,,starter,74.85,,2023-11-16,,2023-12-16,4,25.0,0,0,,1,US,Telecommunications,,true,2024-01-15
0230-UBYPQ,Telco-0230-UBYPQ,,,growth,36.1,12,2018-11-12,2024-10-11,2024-01-15,8,25.0,0,2,,0,US,Telecommunications,,false,
4923-ADWXJ,Telco-4923-ADWXJ,,,starter,65.8,,2021-12-26,,2024-01-15,8,50.0,0,1,,0,US,Telecommunications,,false,
1763-KUAAW,Telco-1763-KUAAW,,,growth,20.35,12,2022-07-24,2024-07-13,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
1104-TNLZA,Telco-1104-TNLZA,,,starter,105.8,,2021-09-27,,2024-01-15,15,75.0,0,1,,1,US,Telecommunications,,false,
5195-KPUNQ,Telco-5195-KPUNQ,,,growth,96.75,12,2019-09-08,2024-08-12,2024-01-15,15,62.5,0,2,,0,US,Telecommunications,,false,
0520-FDVVT,Telco-0520-FDVVT,,,growth,102.35,12,2021-03-01,2022-02-24,2023-12-16,4,62.5,0,2,,0,US,Telecommunications,,true,2024-01-15
3439-GVUSX,Telco-3439-GVUSX,,,starter,24.4,,2023-12-16,,2024-01-15,8,0.0,0,0,,0,US,Telecommunications,,false,
1444-VVSGW,Telco-1444-VVSGW,,,growth,115.65,12,2018-04-16,2019-04-11,2023-12-16,4,100.0,0,2,,0,US,Telecommunications,,true,2024-01-15
5712-PTIWW,Telco-5712-PTIWW,,,starter,79.85,,2023-11-16,,2023-12-16,4,37.5,0,0,,2,US,Telecommunications,,true,2024-01-15
5949-HGVJL,Telco-5949-HGVJL,,,starter,73.05,,2021-11-26,,2024-01-15,8,62.5,0,1,,1,US,Telecommunications,,false,
5203-XEHAX,Telco-5203-XEHAX,,,growth,64.35,12,2021-03-31,2024-03-15,2024-01-15,8,50.0,0,2,,1,US,Telecommunications,,false,
1635-HDGFT,Telco-1635-HDGFT,,,enterprise,20.5,24,2022-06-24,2024-06-13,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
3315-TOTBP,Telco-3315-TOTBP,,,starter,76.0,,2022-10-22,,2023-12-16,4,25.0,0,1,,1,US,Telecommunications,,true,2024-01-15
8050-XGRVL,Telco-8050-XGRVL,,,growth,54.75,12,2018-12-12,2024-11-10,2024-01-15,8,37.5,0,5,,0,US,Telecommunications,,false,
6661-HBGWL,Telco-6661-HBGWL,,,starter,104.75,,2020-08-03,,2023-12-16,4,75.0,0,3,,0,US,Telecommunications,,true,2024-01-15
1518-VOWAV,Telco-1518-VOWAV,,,starter,74.65,,2023-04-20,,2023-12-16,2,62.5,0,0,,2,US,Telecommunications,,true,2024-01-15
9828-QHFBK,Telco-9828-QHFBK,,,starter,51.15,,2022-01-25,,2024-01-15,8,25.0,0,2,,1,US,Telecommunications,,false,
3908-MKIMJ,Telco-3908-MKIMJ,,,enterprise,41.95,24,2018-06-15,2024-05-14,2024-01-15,8,37.5,0,5,,1,US,Telecommunications,,false,
5012-YSPJJ,Telco-5012-YSPJJ,,,starter,54.35,,2021-06-29,,2024-01-15,8,37.5,0,1,,0,US,Telecommunications,,false,
5909-ECHUI,Telco-5909-ECHUI,,,starter,56.25,,2023-12-16,,2023-12-16,2,25.0,0,0,,2,US,Telecommunications,,true,2024-01-15
1309-BXVOQ,Telco-1309-BXVOQ,,,starter,106.1,,2022-04-25,,2023-12-16,4,75.0,0,0,,2,US,Telecommunications,,true,2024-01-15
6728-VOIFY,Telco-6728-VOIFY,,,growth,96.0,12,2018-11-12,2024-10-11,2024-01-15,15,50.0,0,5,,1,US,Telecommunications,,false,
9317-WZPGV,Telco-9317-WZPGV,,,starter,79.75,,2023-11-16,,2023-12-16,4,25.0,0,0,,0,US,Telecommunications,,true,2024-01-15
4891-NLUBA,Telco-4891-NLUBA,,,enterprise,61.45,24,2019-01-11,2024-12-10,2024-01-15,8,62.5,0,2,,0,US,Telecommunications,,false,
2856-HYAPG,Telco-2856-HYAPG,,,starter,68.65,,2023-12-16,,2023-12-16,4,12.5,0,0,,2,US,Telecommunications,,true,2024-01-15
8969-PRHFK,Telco-8969-PRHFK,,,growth,19.65,12,2022-07-24,2024-07-13,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
0661-KQHNK,Telco-0661-KQHNK,,,growth,19.0,12,2023-07-19,2024-07-13,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
8709-KRDVL,Telco-8709-KRDVL,,,starter,100.0,,2021-04-30,,2024-01-15,15,62.5,0,2,,1,US,Telecommunications,,false,
4488-PSYCG,Telco-4488-PSYCG,,,starter,20.25,,2022-09-22,,2023-12-16,1,12.5,0,1,,0,US,Telecommunications,,true,2024-01-15
1427-VERSM,Telco-1427-VERSM,,,starter,98.7,,2019-06-10,,2024-01-15,15,62.5,0,2,,1,US,Telecommunications,,false,
9801-NOSHQ,Telco-9801-NOSHQ,,,growth,19.8,12,2022-02-24,2024-02-14,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
6339-YPSAH,Telco-6339-YPSAH,,,starter,73.8,,2023-04-20,,2024-01-15,15,25.0,0,0,,1,US,Telecommunications,,false,
3621-CEOVK,Telco-3621-CEOVK,,,starter,100.2,,2022-11-21,,2023-12-16,4,62.5,0,1,,2,US,Telecommunications,,true,2024-01-15
6906-ANDWJ,Telco-6906-ANDWJ,,,starter,74.9,,2022-10-22,,2023-12-16,4,25.0,0,1,,0,US,Telecommunications,,true,2024-01-15
2159-TURXX,Telco-2159-TURXX,,,starter,20.05,,2023-08-18,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
1548-FEHVL,Telco-1548-FEHVL,,,starter,106.2,,2019-01-11,,2024-01-15,15,75.0,0,5,,1,US,Telecommunications,,false,
3795-CAWEX,Telco-3795-CAWEX,,,enterprise,116.55,24,2018-04-16,2024-03-15,2024-01-15,15,100.0,0,2,,0,US,Telecommunications,,false,
6215-NQCPY,Telco-6215-NQCPY,,,starter,99.7,,2022-10-22,,2024-01-15,15,62.5,0,1,,1,US,Telecommunications,,false,
5647-URDKA,Telco-5647-URDKA,,,enterprise,19.7,24,2023-05-20,2025-05-09,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
2229-DPMBI,Telco-2229-DPMBI,,,enterprise,19.5,24,2023-05-20,2025-05-09,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
9626-WEQRM,Telco-9626-WEQRM,,,starter,29.15,,2023-09-17,,2024-01-15,8,12.5,0,0,,0,US,Telecommunications,,false,
2188-SXWVT,Telco-2188-SXWVT,,,growth,55.0,12,2021-03-31,2024-03-15,2024-01-15,8,37.5,0,2,,0,US,Telecommunications,,false,
6258-PVZWJ,Telco-6258-PVZWJ,,,enterprise,90.8,24,2018-06-15,2024-05-14,2024-01-15,8,100.0,0,2,,0,US,Telecommunications,,false,
1094-BKOSX,Telco-1094-BKOSX,,,growth,51.0,12,2020-05-05,2024-04-14,2024-01-15,8,50.0,0,1,,0,US,Telecommunications,,false,
6969-MVBAI,Telco-6969-MVBAI,,,starter,90.1,,2023-04-20,,2024-01-15,15,50.0,0,0,,1,US,Telecommunications,,false,
2978-XXSOG,Telco-2978-XXSOG,,,starter,59.05,,2022-03-26,,2024-01-15,8,50.0,0,0,,0,US,Telecommunications,,false,
2342-CKIAO,Telco-2342-CKIAO,,,starter,20.3,,2023-11-16,,2024-01-15,3,12.5,0,0,,0,US,Telecommunications,,false,
6953-PBDIN,Telco-6953-PBDIN,,,enterprise,72.95,24,2018-04-16,2024-03-15,2024-01-15,8,75.0,0,2,,0,US,Telecommunications,,false,
3898-BSJYF,Telco-3898-BSJYF,,,growth,73.55,12,2023-03-21,2024-03-15,2024-01-15,8,75.0,0,0,,0,US,Telecommunications,,false,
3938-YFPXD,Telco-3938-YFPXD,,,enterprise,84.3,24,2018-02-15,2026-01-04,2024-01-15,8,87.5,0,3,,0,US,Telecommunications,,false,
7696-AMHOD,Telco-7696-AMHOD,,,growth,78.0,12,2020-01-06,2024-12-10,2024-01-15,8,62.5,0,4,,0,US,Telecommunications,,false,
2453-SAFNS,Telco-2453-SAFNS,,,growth,72.1,12,2019-08-09,2024-07-13,2024-01-15,8,62.5,0,2,,0,US,Telecommunications,,false,
9558-IHEZX,Telco-9558-IHEZX,,,enterprise,106.75,24,2018-03-17,2024-02-14,2024-01-15,15,87.5,0,5,,0,US,Telecommunications,,false,
9617-UDPEU,Telco-9617-UDPEU,,,growth,19.25,12,2022-03-26,2024-03-15,2024-01-15,3,12.5,0,1,,0,US,Telecommunications,,false,
